key,source_hash,fr,status,notes
Dialogue/BORIS_ACTION_8,a502729792875908275c906cd671266b8f1e48fb84ec09825f224ecabef5e01b,aller à une soirée pyjama,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/ALI_PLACE_1,c0c5b9bb3f6b32c56d8ed71ce0c3f34557310aa55d459b63d48d530a29e6754f,l'astéroïde B-612,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/ALI_PLACE_8,9dcfbca4490a23739d4931fe83eac6bf615684a29ac76a0debf3fb5dd661ac9b,la comète de Halley,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/ALI_ACTION_4,ded1e79c0e91304cf9c9f7bf547eae79201d4eff9c618db463bdb0cee4000318,ont des os à l'intérieur,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/ALI_ACTION_6,ab9f55be3a4294e10ece0d31c1113f0be3170ddf426ca061dd362f616cf07e27,ne peuvent pas survivre dans l'espace,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/JAYA_TROUBLE_3,96d2d3bd992d8978bb505cfdb893bad6be47571e0719ad8307a2eac2b77baded,maid féline mignonne à en être dérangeante,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/JAYA_TROUBLE_8,d3679d2aa43f8e3903021e3ec39f8b87c784fbea795d72f500fd510e3cb3e8bc,batteur dans la lune,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/ANDY_JOB_8,24e6c3aedceee31f5ba2c934db8d494bd9356f9f59542b0dcf0a0ef563d15100,organiser des duels culinaires,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/LIN_GAME1_3,418675f898f429b12c1423255f87bdebc1e2af059b758b4e57bae81ea0fb340b,Contes d'un,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GERI_WISDOM1_3,d32ded1e61458d0c9d5f465bc5b8a0a23735bc89a9ec03730d485f49636e0363,assiduité,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/GERI_WISDOM2_6,1ef17692f920ca84a578f3469ac972b42ae769f0dcfe020df5fbda259a7b4d2a,bonne pour l'âme,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC0_19,d6607f8623f74aafe0cb9cef6ef88f8a33138c36671c96847a2fce39174e3b79,"Elles me manquent parfois, même si on se disputait beaucoup à la maison.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC0_26,2b2258d67e576e12b9a0a85ea0ec12c5d084778953296b173e5ae5d3c44a7edc,C'est exactement ça. Tu as un don pour ça !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC0_29,7a71f7760e0e940d6d7875ed671c9845fcce1be8f34d70300cb55ce99cfdb131,"Q-Quoi ? Concentre-toi, veux-tu ?",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC0_34,af38537235679a8d6c0928f53ffa96fbf513d7ac9da422c1e4240320fb4d5409,"Bonjour, bienvenue ! Merci d'être revenu ! Tu m'as manqué !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC0_CHOICE_6,ca4239c2bf41815bb103a6f6fc2ea8a22d07da1de8a6c52fbe00babd8f3335e9,"H-Hé, ce n'est pas excessif ?",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC0_38,812e666c52616065f4f75d489501b8973b60e5515062e3da31572e5e1d18920e,"Oups, désolée ! ",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC0_45,0e8e9284b97c2e5216854871008156748cf71a21557ce7625626cf7a7f17f899,"Et si tu t'inscris à notre programme de fidélité, tu as 50 % de réduction sur ton premier achat !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC1_HANGOUT_5,2eac1bf0eda98a4bc8287205c0168f7d7cb1063575d7b03b9dcb9719d90a7875,"...Ça faisait longtemps qu'on n'avait pas fait ça, hein ?",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC1_HANGOUT_9,1f630b0b0c131a877f8b13727a11d464571d4bad714de3335c64512b2a5ecae5,"Des produits hyper locaux, hein ? Je ne sais pas s'ils sentent bon, mais j'en prends un de chaque !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC1_HANGOUT_10,7af89589e786f695e77a93ee61a31061acf7ed3ba47e2ea40cfa9c8241805ad2,"Si je ne les aime pas, je les enverrai à mes soeurs.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC1_HANGOUT_33,2ee9d61f477572f7158c159ca1065b60038e4e1394838a8167841db9e4089193,J'ai pris des notes sur les différentes stratégies marketing pour voir ce qui marche dans cette ville.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC1_HANGOUT_34,9c3b1576bcffdf4fee98e46eb8e6517677ca99013217c71918d8b651f233452c,"Pour booster le marketing de Bakuso, bien sûr.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC3_3,e78cc5d7d760d3e4ad734297c097355ecbe60fb9c22fb166a2fa095425896d6b,"Je voulais réserver tout le parc pour nous, mais ils ont dit que ce n'était pas permis. Pff, rabat-joie !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC3_8,2d2f8c8b95935a5880f79ad67e872813cb073787b259dbe03f2ef2cffe83a863,"J'en suis à mon troisième café, alors je me sens pétillante, bizarre et BIEN !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC3_9,ece8ed51d2bdb7744b83928a9497dc2d450b37c1a083f2b1f6911d9d9dc0e82c,D-D'accord. C'est une bonne idée. Mes soeurs l'ont dit aussi.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC3_12,7b810e237c68532cc34b54e9908f534eb828ea841db04a75e68cb4202314a3ab,"Nous sommes à l'aube de la grandeur, je le sens.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC3_13,a6291117f04f97273a000af770a433b4a21ed682e5d31944a4fec68c7b3adf96,"Le mois prochain, nos noms seront dans le « 30 de moins de 30 ans » de Forks.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC3_17,6b50a3fd4474f310fb177a5fa0950e2a63f1e78b3fdaaf799990ab3a70a503dd,"Bonjour, madame ! C'est votre enfant ? Qu'il est mignon ! Puis-je vous proposer de goûter nos nouilles aux boulettes ? C'est gratuit !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC3_21,faf71ab68865f8e5b5447df1aa02022d91f3413cf03f012768017342c0827de8,"Vous voulez acheter ? Merci, mais aujourd'hui tout est gratuit ! Prenez cette brochure et revenez bientôt !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC3_28,6d4b739f2741d0f633a0679881df11073e74bf6faaa010d29d49849438d3beb7,Pouah... o-où suis-je ?,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC3_CHOICE_8,e6a5ea43d5218d16d09c60ffea3f9f847384804212a1d397cfa755205ae3252b,"Chut. Tiens, mange une boulette.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC4_4,f6a96d836aa82be5c38f27fcfa961360432deffe5318120eae784aa4354d1fe3,"J'ai donc dû les aider à éteindre le feu en appel vidéo. Pff, ces pestes.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC4_10,a20dd68f111035b4917e4b2e6a46c42e9c3b2cf14d0a221d3fe9892dff6726a9,"Désolée. D'accord, euh, je crois que j'y arrive.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC4_15,00e8e834951521b8800e6555547ccebef07d993ee0a24ae3458c8e6d816055f5,"Tu vois, [NAME], j'ai toujours été une bonne élève. Et une bonne grande soeur aussi, si je puis me permettre.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC4_16,1dbbe52aeb763efb505da54d70cc0f2293e131cd0c4d848ffc5d6199b7a60f23,"Mais la fac, c'était si différent. Je vivais loin de ma famille. ...Je n'avais plus à être un modèle ni à m'occuper de mes petites soeurs.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC4_32,fe616c052b2762f0c2bb5e29caba5e4d2392a3355123f1d518fd869ea3140b33,"Hahaha, tu as raison, je le fais trop souvent.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC4_36,baf65ec41d2a67612a5045c365c00b39dbfb329e78c067b3bf8f7752d03625bd,"Bon sang ! Qu'elles mangent des céréales, ou autre !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC4_38,8edbe9ef8c678f07ffdd66445c184dcc3544d4688bd0714052a4fbfbe81c1566,"Oh, c'est-- ",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC4_39,db41fa76fd4ad4b96fc34d0e6eaa188e57f905e42248f30dd2e60a464f01b6cc,Tu as sûrement raison. Je me sens bête de ne pas l'avoir remarqué plus tôt. ,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC4_46,048eb2c25c3b4fe74d725b0cb43f6249e36aa30111bec3b52249ad73cae78955,Je crois que... ma peur des erreurs m'en fait faire davantage.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC4_53,a0ce679fae64468bbcbc163aecb1b051c21c39f515d7cad1349d23a620344f79,"Oh, mes vêtements sont trempés. Tant pis !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC5_3,4ab584ad0d6cb280f4cb7f93d452ddfaf241ae068342af4c4767311f96f46a41,"Aujourd'hui, je suis prête !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC5_7,1695a50c87b39123db2661f194e8b7ec2b60c809f87a19308cf20d67ff014a96,Amusons-nous dans des proportions réalistes !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC5_18,86918be044bcedda39e0f8d7815d9b774ce1af826d06999a7547dece3eaa7c56,"...Ça t'intéresse ? Alors euh, je vais venir avec toi. Tu me protégeras, hein ?",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC5_20,f3cfa98556dc7db1a069776de0e123f2c4b919c5765a41cff731917a9b54b4a5,L'homme-aux-mains-à-la-place-du-visage et la-femme-non-humaine nous poursuivaient...,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC5_27,97dcd292507200dfe37add170476e927cde8552de4f71d17d674aa4b2fc4c320,"Héhé, je ne suis pas vraiment fâchée. Je sais que je peux compter sur toi. ",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC5_30,1c3da46120bf2c04ed7fdd1d74bf29b89233d7ab10bcae73d51c70cdbeec2950,« C'était troooop effrayant ! Il faut essayer quand vous viendrez me voir ! »,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC5_32,af6a31855035841bc457e91eee918397a467fa36b9d2603ab63cc997fb023f60,"« Alors, grande soeur, quel trouillard ! lol », puis : « Je parie que tu t'es accrochée à [NAME] comme si ta vie en dépendait. »",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC5_46,6c7c865b5885f5ab2e101b5b58106e765ce6625314ec205a5b0d37c5ee15511b,"Je ne parle pas seulement du parc. Mais d'être moi-même, avec toutes mes imperfections. ",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNC5_48,34c4d41d0c8ff68f592d6e39ec284b57b624f4d6a459564c886758ea77bc157c,"À vrai dire, je me sentirais mal si j'étais la seule à faire des erreurs.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNU1_2,39672c1ddf20649fd3448ab868e08aaa847da913561460e5587c3d0df5c4c804,"Tu es là ! Euh, merci. Les gens ne viennent pas toujours. Ils... oublient parfois ou changent d'avis.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNU1_3,815b80ff819d69802f946bdba5b837e0b833eb177eec2c333820966c67f62e24,"Enfin, euh--",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNU1_16,3277865ebe6e6b83a4a6c4d9bd98f3e5f2c9b885cf0fa29cae0be45ec987e5bb,J-Je peux te prêter le livre si tu veux.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNU1_22,770dce8af58ab497650be113657a9cbeb34fe7c3ef03cdefd5d4d87868631975,"Je ne sais pas si tu l'as remarqué, mais, euh, je suis vite nerveuse, surtout quand je parle à des i-inconnus. Aaah.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNU1_24,5815aa008169f531b78a0836c2538f98357e2a98d9d1c9fe28eb0ec8dba1f538,"Alors, si tu m'aidais à surmonter mon a-anxiété, je t'en serais infiniment reconnaissante. B-Bien sûr, je sais que tu as, euh, beaucoup à faire. Si tu préfères ne plus jamais me parler, j-- je comprendrais...",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNU1_27,099a38f23c68ba84a650020647d25a66c444596455da2c4031e17fef5ec607c0,M-Merci beaucoup ! C'est gentil.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNU1_28,087ac1fba733053c9bdb8840df401f644ee1aba4ba2ab9a696a29a6865c61ac4,"O-Oh ! Bien sûr, je veux dire, euh...",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNU1_30,85a78d122b4dd61e481b6144bff5c1f451a20abcf52630c5ee28651e76e68b56,"Bon. Euh, je vais t'expliquer pourquoi je g-gère une boutique...",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNU1_CHOICE_11,1c4bc34552188269732e418172347747980b1879a27f40bde7f3efeeea2d5142,Mais tu te débrouilles déjà bien !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNU1_41,994c71f2af429b47861fc02fa156e0ffb02cce1f3c115cefa8e5517431a7275c,"À vrai dire, inventaire et compta me plaisent parfois. Mais les clients... pas mon truc.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNU1_43,6a21e049027f8203f3d05b5ea869d3ae14e18ef3a7fb607bd00d11bca3a24e4d,Je peux très bien parler si je lis. Comme quand je lisais cette brochure.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNU1_53,91fff57ea04bb9da355bf35d4cd297c51f70aade17efc5096fcb978d8a1388aa,"S-S'il te plaît, veille encore sur moi.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNU1_54,a9a500d91a7186f076950380742fccaaf93ff1683b5b62cbfebfeb2e59f93e19,"Oh, si tu as le temps, je, euh, voudrais te montrer mes cinq coins lecture du parc...",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNU5_10,05af766907256bfedd0190fb4e198cbdbd456598c136d0d1f27ad096bc0ee8bf,"J'ai bien plus de commandes ! Mais, euh, expédier en Amazonie ou au Sahara reste difficile. Je vais trouver.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNU5_20,49f94c37a7dd970407189ba2961b0c9715a91e7ae540b9a6f584529af034ba24,"Tu es la seule personne avec qui je peux être parfaitement à l'aise, [NAME]. Alors... merci encore. Du fond du coeur.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNU5_34,1a157ffd32dd8de79505cffa5bccf186fd063e8c83e64f14cd7870e688442658,"Tu sais, [NAME], même si ces dernières semaines ont été aussi excitantes que dans mes livres...",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNU5_CHOICE_6,adecb3bfe3f388cb85e42018f1d5e6640d9e610d698d2b45c50ca170b01d32dd,Requins ninjas ados !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNU5_CHOICE_7,767684110ed7096c18e5a27175dc832fd49283152fecf332a63aeeefbde85336,Jurassic Shark !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNU5_CHOICE_8,1069e3ed78e9487f89f0d5f33ee3fe629d512f1b1160429cba80c726559b4c82,Le journal d'Ume !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNU5_52,9c249f277c8cfff9a401778e48e0d4215b6f1381801bc902f8899893fe1071d7,"J'aime juste passer du temps avec toi, [NAME]. J'espère que c'est réciproque.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNS1_CHOICE_3,7863785022fdec19d4551fbc9c5ff63ed6958c6650594f7c0855d9b7ca97f4a5,C'est toi que je préfère.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNS1_12,af1d2d1f4d83afc27ca51794220de35ca29c25fe4119551be7eb0d567c5fc813,"W-Waouh, haha, quoi ?",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNS2_CHOICE_10,b95ce16e988341582266046035846e3d0dcc035cecf50d8a39104beeabab2ec6,Attention !,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNS2_CHOICE_11,e0fde10d35d232710212fb01f8508398a623f929b231bd667140b8bc87115ddf,"Shuga, attention !",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNS2_48,10abdafb024aeae876fd0ea11b01f4a0287460ac07a999ddb54d86db64736120,Hein ?,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNS2_CHOICE_12,fb16351a194bbebc41aadc9bc9118427fae3d8d1f34f98563703c101b12f0c6a,(Ne rien dire plutôt.),reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNS4_51,59e94aa3d81c58e9235e63d79f440d1467807257c2ae2ce67c930529d1bdd537,"Hein... Cette voix, non, impossible...?!",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM62_6,6910bf7429443b2b440bb0be2e60061ec4a534513cbd9508c793f899ea6eff11,Héh. Je regrette presque que cette vieille carne ne soit plus là pour le lui jeter à la figure.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM62_11,1043cd6fd81b270fd5f0171599d2542b7af72e5e757ce2cded8329b2c9c1f3c8,Je m'en souviens comme si c'était hier. Je bâtissais ma première usine de bormaline quand ta grand-mère est arrivée en ville.,reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM62_12,49f26158af78554c44c22954c99febde68f9040a938459f7c1676329111f5493,"À l'époque, sa boutique était une charrette. Elle se faisait passer pour une modeste vendeuse de boulettes.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
Dialogue/VNM62_13,69beb8f33cbe678216c72c17e94a02d86ed86047f6076146f9211d3c03694dde,"Nouveaux venus tous les deux, on traînait souvent ensemble. Elle me rabattait les oreilles avec la joie et l'amour de cuisiner.",reviewed,Compatibilité avec la démo 0.10.5 ; source différente de la version complète.
